order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,status
2667,126,22,5,260.74,1303.7,2026-03-19,completed
2668,91,13,1,36.04,36.04,2025-12-05,completed
2669,426,7,1,216.5,216.5,2026-04-08,completed
2670,174,25,1,203.02,203.02,2025-12-30,completed
2671,123,20,4,19.46,77.84,2025-12-27,completed
2672,482,24,2,53.81,107.62,2026-03-28,returned
2673,450,40,4,155.79,623.16,2026-05-21,completed
2674,452,8,2,129.33,258.66,2025-07-25,completed
2675,273,13,2,36.04,72.08,2025-08-15,pending
2676,163,45,3,79.91,239.73,2026-02-23,returned
2677,472,28,2,141.89,283.78,2025-11-05,completed
2678,301,49,5,92.28,461.4,2025-10-24,completed
2679,405,35,3,266.09,798.27,2026-05-01,completed
2680,28,21,2,295.65,591.3,2025-08-09,completed
2681,496,9,5,87.78,438.9,2025-08-03,returned
2682,373,32,2,123.93,247.86,2026-05-12,completed
2683,34,31,5,73.33,366.65,2025-09-03,completed
2684,385,33,4,274.45,1097.8,2025-12-04,returned
2685,266,24,4,53.81,215.24,2025-11-25,pending
2686,365,12,3,69.29,207.87,2026-04-11,completed
2687,367,34,4,68.5,274.0,2026-04-11,pending
2688,298,31,3,73.33,219.99,2025-06-19,pending
2689,333,41,5,259.15,1295.75,2025-09-20,completed
2690,459,14,2,111.53,223.06,2026-05-07,completed
2691,203,29,2,208.31,416.62,2026-04-27,completed
2692,456,20,4,19.46,77.84,2025-12-17,pending
2693,479,37,2,225.02,450.04,2025-10-27,completed
2694,44,17,5,29.16,145.8,2025-10-06,completed
2695,152,49,1,92.28,92.28,2025-12-30,pending
2696,118,34,3,68.5,205.5,2025-08-22,returned
2697,263,3,4,204.94,819.76,2025-07-20,returned
2698,231,22,4,260.74,1042.96,2025-09-28,pending
2699,189,28,4,141.89,567.56,2025-11-08,pending
2700,196,21,3,295.65,886.95,2026-03-21,completed
2701,120,12,4,69.29,277.16,2026-04-06,completed
2702,184,42,1,53.02,53.02,2025-11-25,completed
2703,263,19,5,175.73,878.65,2025-11-04,returned
2704,403,42,1,53.02,53.02,2026-02-16,completed
2705,61,15,1,83.76,83.76,2026-03-02,completed
2706,280,24,1,53.81,53.81,2025-09-20,completed
2707,346,22,2,260.74,521.48,2025-08-14,completed
2708,382,17,3,29.16,87.48,2026-04-05,completed
2709,71,13,5,36.04,180.2,2026-04-05,returned
2710,395,17,1,29.16,29.16,2026-01-08,completed
2711,401,19,3,175.73,527.19,2025-11-27,pending
2712,388,26,5,196.51,982.55,2026-04-18,completed
2713,390,31,5,73.33,366.65,2025-09-13,completed
2714,117,26,2,196.51,393.02,2025-08-09,completed
2715,265,31,2,73.33,146.66,2026-04-24,returned
2716,370,36,4,47.99,191.96,2025-11-30,pending
2717,161,22,1,260.74,260.74,2025-11-24,completed
2718,108,28,4,141.89,567.56,2026-06-08,pending
2719,16,29,5,208.31,1041.55,2025-11-22,completed
2720,448,9,5,87.78,438.9,2026-05-31,completed
2721,256,20,1,19.46,19.46,2025-12-12,completed
2722,215,22,2,260.74,521.48,2026-05-14,pending
2723,391,44,4,181.18,724.72,2026-01-03,returned
2724,301,20,3,19.46,58.38,2026-04-21,completed
2725,473,37,1,225.02,225.02,2026-03-08,completed
2726,291,10,3,229.08,687.24,2025-11-04,returned
2727,444,39,5,123.41,617.05,2025-06-28,pending
2728,486,25,2,203.02,406.04,2025-12-05,pending
2729,198,5,5,33.54,167.7,2025-08-12,completed
2730,169,31,1,73.33,73.33,2026-04-12,returned
2731,48,29,3,208.31,624.93,2025-06-20,completed
2732,91,7,5,216.5,1082.5,2026-03-22,completed
2733,251,45,5,79.91,399.55,2026-04-26,completed
2734,36,12,2,69.29,138.58,2026-01-03,pending
2735,120,19,2,175.73,351.46,2025-07-14,completed
2736,36,43,5,181.33,906.65,2025-07-19,pending
2737,266,4,3,179.59,538.77,2025-10-26,completed
2738,441,11,3,130.24,390.72,2025-10-17,pending
2739,57,26,2,196.51,393.02,2025-11-19,completed
2740,245,35,4,266.09,1064.36,2026-04-12,completed
2741,67,25,2,203.02,406.04,2025-08-19,completed
2742,419,20,4,19.46,77.84,2025-12-02,pending
2743,295,11,5,130.24,651.2,2025-07-10,completed
2744,258,38,2,225.61,451.22,2025-11-16,pending
2745,4,18,2,187.83,375.66,2026-04-07,completed
2746,423,29,1,208.31,208.31,2025-07-01,pending
2747,270,39,2,123.41,246.82,2026-02-28,completed
2748,236,37,4,225.02,900.08,2026-06-10,pending
2749,378,37,1,225.02,225.02,2026-02-21,completed
2750,178,19,4,175.73,702.92,2025-08-14,completed
2751,422,26,5,196.51,982.55,2026-06-02,completed
2752,92,27,2,163.03,326.06,2026-01-26,returned
2753,235,47,4,266.12,1064.48,2025-07-09,pending
2754,358,43,2,181.33,362.66,2026-02-17,returned
2755,358,7,4,216.5,866.0,2026-03-21,completed
2756,141,16,2,141.06,282.12,2026-04-23,returned
2757,358,19,1,175.73,175.73,2026-02-28,completed
2758,391,32,4,123.93,495.72,2026-05-23,returned
2759,40,8,3,129.33,387.99,2026-01-04,completed
2760,210,33,3,274.45,823.35,2025-10-09,pending
2761,107,11,3,130.24,390.72,2025-11-26,returned
2762,14,3,4,204.94,819.76,2025-11-20,completed
2763,196,41,4,259.15,1036.6,2026-05-27,completed
2764,439,48,4,231.96,927.84,2026-03-08,completed
2765,6,26,1,196.51,196.51,2026-03-16,completed
2766,168,8,2,129.33,258.66,2026-01-18,pending
2767,35,32,4,123.93,495.72,2026-05-22,completed
2768,366,36,2,47.99,95.98,2025-10-13,pending
2769,421,9,4,87.78,351.12,2026-03-24,completed
2770,430,11,2,130.24,260.48,2026-04-01,completed
2771,91,39,1,123.41,123.41,2025-10-16,completed
2772,380,8,5,129.33,646.65,2026-06-05,pending
2773,344,11,1,130.24,130.24,2025-10-28,completed
2774,79,44,3,181.18,543.54,2025-06-20,pending
2775,111,23,2,139.29,278.58,2026-05-04,completed
2776,111,44,5,181.18,905.9,2025-10-03,pending
2777,429,45,1,79.91,79.91,2026-06-01,returned
2778,200,42,1,53.02,53.02,2026-01-07,completed
2779,307,29,1,208.31,208.31,2026-02-09,completed
2780,393,4,4,179.59,718.36,2026-06-09,completed
2781,466,16,3,141.06,423.18,2025-08-13,completed
2782,9,13,1,36.04,36.04,2026-03-15,pending
2783,173,2,1,71.61,71.61,2025-11-20,completed
2784,113,44,1,181.18,181.18,2025-12-07,completed
2785,371,43,2,181.33,362.66,2026-02-22,completed
2786,263,3,4,204.94,819.76,2025-09-04,completed
2787,288,21,3,295.65,886.95,2026-05-27,completed
2788,479,40,2,155.79,311.58,2026-01-14,returned
2789,62,26,4,196.51,786.04,2026-02-14,completed
2790,183,14,1,111.53,111.53,2026-04-19,completed
2791,206,12,1,69.29,69.29,2026-02-12,completed
2792,109,1,4,13.34,53.36,2026-02-25,pending
2793,337,15,1,83.76,83.76,2025-12-05,completed
2794,189,42,5,53.02,265.1,2026-03-14,completed
2795,211,5,2,33.54,67.08,2025-10-29,completed
2796,256,50,5,6.94,34.7,2026-05-27,completed
2797,406,46,5,205.99,1029.95,2026-04-28,returned
2798,492,11,3,130.24,390.72,2026-04-16,completed
2799,324,39,3,123.41,370.23,2026-02-23,pending
2800,171,44,2,181.18,362.36,2025-11-21,completed
2801,436,41,3,259.15,777.45,2026-04-14,pending
2802,10,5,3,33.54,100.62,2025-09-01,returned
2803,196,38,4,225.61,902.44,2026-05-25,returned
2804,258,41,2,259.15,518.3,2025-10-12,returned
2805,120,46,1,205.99,205.99,2025-07-19,completed
2806,159,40,1,155.79,155.79,2025-07-01,completed
2807,388,48,4,231.96,927.84,2026-01-11,completed
2808,31,40,1,155.79,155.79,2025-10-24,completed
2809,152,24,4,53.81,215.24,2025-11-15,completed
2810,105,10,4,229.08,916.32,2026-03-25,completed
2811,485,16,5,141.06,705.3,2026-03-23,pending
2812,69,48,3,231.96,695.88,2026-03-31,completed
2813,267,21,1,295.65,295.65,2026-05-24,pending
2814,385,42,3,53.02,159.06,2025-08-04,completed
2815,176,15,3,83.76,251.28,2026-01-05,completed
2816,28,14,5,111.53,557.65,2026-01-13,completed
2817,312,44,2,181.18,362.36,2025-10-05,pending
2818,94,34,3,68.5,205.5,2025-09-08,pending
2819,34,41,1,259.15,259.15,2025-07-23,pending
2820,27,5,2,33.54,67.08,2026-01-01,completed
2821,47,14,2,111.53,223.06,2026-01-17,completed
2822,426,38,5,225.61,1128.05,2025-10-16,completed
2823,41,16,5,141.06,705.3,2026-01-05,pending
2824,160,47,4,266.12,1064.48,2025-10-27,completed
2825,126,47,2,266.12,532.24,2026-04-07,pending
2826,128,12,5,69.29,346.45,2026-02-18,completed
2827,230,19,5,175.73,878.65,2025-08-18,completed
2828,41,18,4,187.83,751.32,2025-06-26,completed
2829,86,26,4,196.51,786.04,2025-06-27,pending
2830,259,29,4,208.31,833.24,2026-05-28,returned
2831,390,48,4,231.96,927.84,2026-04-22,completed
2832,391,31,1,73.33,73.33,2026-01-12,pending
2833,389,28,1,141.89,141.89,2026-02-02,completed
2834,79,39,5,123.41,617.05,2025-09-25,returned
2835,132,47,2,266.12,532.24,2025-09-18,pending
2836,233,30,3,101.33,303.99,2026-05-06,completed
2837,311,25,5,203.02,1015.1,2026-04-13,pending
2838,70,5,3,33.54,100.62,2025-10-13,pending
2839,470,13,2,36.04,72.08,2026-03-26,completed
2840,442,1,1,13.34,13.34,2025-11-28,returned
2841,252,47,3,266.12,798.36,2025-12-30,pending
2842,497,27,4,163.03,652.12,2025-07-29,completed
2843,158,25,4,203.02,812.08,2026-03-28,returned
2844,454,5,4,33.54,134.16,2025-07-10,completed
2845,478,8,4,129.33,517.32,2026-05-09,returned
2846,391,11,2,130.24,260.48,2025-11-08,pending
2847,261,17,3,29.16,87.48,2025-09-25,pending
2848,357,41,3,259.15,777.45,2026-02-15,completed
2849,475,42,4,53.02,212.08,2025-12-31,pending
2850,125,48,2,231.96,463.92,2025-11-01,pending
2851,324,3,3,204.94,614.82,2025-08-04,completed
2852,134,45,2,79.91,159.82,2025-07-05,returned
2853,131,30,2,101.33,202.66,2026-04-06,completed
2854,488,39,5,123.41,617.05,2026-02-24,completed
2855,395,1,1,13.34,13.34,2026-06-17,completed
2856,204,42,4,53.02,212.08,2025-08-04,returned
2857,466,6,5,182.98,914.9,2025-12-08,completed
2858,425,28,2,141.89,283.78,2025-10-10,pending
2859,257,17,3,29.16,87.48,2026-01-25,returned
2860,301,43,4,181.33,725.32,2026-03-30,completed
2861,386,47,4,266.12,1064.48,2025-06-19,completed
2862,398,7,5,216.5,1082.5,2025-12-09,completed
2863,384,10,3,229.08,687.24,2025-10-26,completed
2864,358,48,4,231.96,927.84,2025-09-16,completed
2865,418,1,2,13.34,26.68,2026-04-25,pending
2866,36,1,1,13.34,13.34,2026-04-02,pending
2867,336,34,4,68.5,274.0,2026-01-28,completed
2868,88,47,4,266.12,1064.48,2026-01-22,completed
2869,361,24,2,53.81,107.62,2026-03-21,completed
2870,94,13,4,36.04,144.16,2026-05-30,returned
2871,291,8,4,129.33,517.32,2026-06-16,completed
2872,31,12,2,69.29,138.58,2026-02-15,completed
2873,133,49,2,92.28,184.56,2026-03-02,pending
2874,56,29,5,208.31,1041.55,2026-01-10,completed
2875,44,6,3,182.98,548.94,2026-05-10,pending
2876,33,8,3,129.33,387.99,2026-02-03,completed
2877,121,2,5,71.61,358.05,2025-09-15,pending
2878,5,32,1,123.93,123.93,2025-10-31,completed
2879,341,18,1,187.83,187.83,2025-10-11,returned
2880,109,3,1,204.94,204.94,2025-10-05,returned
2881,309,1,4,13.34,53.36,2026-03-03,returned
2882,478,49,3,92.28,276.84,2026-04-17,pending
2883,310,31,3,73.33,219.99,2026-04-29,pending
2884,350,22,3,260.74,782.22,2026-03-21,completed
2885,482,21,2,295.65,591.3,2026-01-25,completed
2886,194,43,4,181.33,725.32,2026-03-05,returned
2887,448,4,3,179.59,538.77,2025-08-10,completed
2888,234,7,1,216.5,216.5,2026-03-21,pending
2889,14,47,2,266.12,532.24,2025-11-10,returned
2890,144,8,5,129.33,646.65,2026-01-04,completed
2891,317,24,4,53.81,215.24,2026-03-30,pending
2892,339,33,4,274.45,1097.8,2025-09-21,completed
2893,9,1,3,13.34,40.02,2025-07-27,completed
2894,348,3,3,204.94,614.82,2025-10-22,pending
2895,249,15,5,83.76,418.8,2026-01-03,pending
2896,407,48,5,231.96,1159.8,2026-01-29,completed
2897,481,23,4,139.29,557.16,2025-08-30,pending
2898,376,43,1,181.33,181.33,2026-05-02,pending
2899,100,19,5,175.73,878.65,2026-04-15,completed
2900,402,34,5,68.5,342.5,2025-11-04,returned
2901,255,3,2,204.94,409.88,2025-12-10,completed
2902,448,20,5,19.46,97.3,2025-07-25,pending
2903,489,11,4,130.24,520.96,2025-08-12,completed
2904,124,31,5,73.33,366.65,2026-03-20,completed
2905,386,14,2,111.53,223.06,2025-11-29,completed
2906,367,7,4,216.5,866.0,2026-05-04,completed
2907,463,11,3,130.24,390.72,2025-11-24,pending
2908,113,50,3,6.94,20.82,2025-07-18,completed
2909,488,43,4,181.33,725.32,2025-07-22,completed
2910,473,43,2,181.33,362.66,2025-07-11,returned
2911,47,41,4,259.15,1036.6,2025-11-29,completed
2912,393,15,5,83.76,418.8,2026-05-28,returned
2913,194,5,3,33.54,100.62,2025-08-06,pending
2914,495,42,5,53.02,265.1,2025-12-18,pending
2915,133,15,2,83.76,167.52,2025-09-08,completed
2916,58,19,1,175.73,175.73,2025-12-07,completed
2917,480,22,5,260.74,1303.7,2025-07-17,completed
2918,294,48,1,231.96,231.96,2025-11-07,completed
2919,489,9,3,87.78,263.34,2026-03-06,pending
2920,160,37,1,225.02,225.02,2026-01-07,completed
2921,98,38,5,225.61,1128.05,2025-11-20,pending
2922,395,28,3,141.89,425.67,2026-01-31,completed
2923,267,44,2,181.18,362.36,2026-01-20,returned
2924,55,38,2,225.61,451.22,2026-01-04,pending
2925,437,1,5,13.34,66.7,2026-04-15,pending
2926,418,21,2,295.65,591.3,2025-11-17,completed
2927,349,15,4,83.76,335.04,2026-05-21,pending
2928,146,10,5,229.08,1145.4,2025-09-27,completed
2929,307,48,1,231.96,231.96,2026-01-29,completed
2930,353,20,5,19.46,97.3,2025-12-27,completed
2931,245,18,5,187.83,939.15,2026-02-19,completed
2932,361,32,3,123.93,371.79,2025-11-28,pending
2933,79,4,3,179.59,538.77,2025-12-04,completed
2934,359,47,2,266.12,532.24,2026-03-11,completed
2935,439,50,2,6.94,13.88,2026-06-13,pending
2936,154,47,4,266.12,1064.48,2025-12-24,completed
2937,201,2,5,71.61,358.05,2026-03-28,completed
2938,179,28,4,141.89,567.56,2025-11-25,pending
2939,271,26,1,196.51,196.51,2026-05-02,completed
2940,359,19,2,175.73,351.46,2025-08-19,returned
2941,68,26,1,196.51,196.51,2025-08-12,completed
2942,444,49,5,92.28,461.4,2025-12-30,completed
2943,235,46,3,205.99,617.97,2025-08-05,completed
2944,227,37,2,225.02,450.04,2025-12-22,pending
2945,108,19,2,175.73,351.46,2026-03-20,completed
2946,377,48,2,231.96,463.92,2025-12-11,completed
2947,53,24,5,53.81,269.05,2025-08-06,completed
2948,348,25,4,203.02,812.08,2026-03-17,completed
2949,183,4,1,179.59,179.59,2026-01-02,pending
2950,61,12,1,69.29,69.29,2026-05-18,returned
2951,304,42,3,53.02,159.06,2026-01-08,pending
2952,126,10,4,229.08,916.32,2025-08-01,completed
2953,204,8,2,129.33,258.66,2026-03-13,pending
2954,489,20,5,19.46,97.3,2025-09-07,completed
2955,398,42,4,53.02,212.08,2025-12-10,completed
2956,443,50,4,6.94,27.76,2025-12-17,pending
2957,189,18,4,187.83,751.32,2025-06-29,completed
2958,43,8,1,129.33,129.33,2026-04-02,completed
2959,116,32,5,123.93,619.65,2025-08-16,completed
2960,294,38,5,225.61,1128.05,2026-01-20,pending
2961,407,18,1,187.83,187.83,2025-11-07,returned
2962,248,12,4,69.29,277.16,2026-06-09,pending
2963,65,20,5,19.46,97.3,2025-08-02,completed
2964,366,21,1,295.65,295.65,2026-02-05,returned
2965,417,12,4,69.29,277.16,2026-05-14,completed
2966,419,26,5,196.51,982.55,2025-11-22,returned
2967,33,34,4,68.5,274.0,2025-07-29,returned
2968,366,38,5,225.61,1128.05,2025-08-02,completed
2969,495,49,2,92.28,184.56,2025-11-07,completed
2970,356,12,5,69.29,346.45,2026-01-25,completed
2971,229,1,5,13.34,66.7,2025-10-07,completed
2972,66,8,1,129.33,129.33,2025-07-02,returned
2973,45,14,2,111.53,223.06,2026-01-06,returned
2974,44,17,1,29.16,29.16,2025-08-15,completed
2975,187,33,3,274.45,823.35,2025-08-01,returned
2976,484,11,4,130.24,520.96,2025-11-08,completed
2977,24,16,3,141.06,423.18,2025-10-13,returned
2978,228,19,5,175.73,878.65,2025-11-09,completed
2979,356,37,4,225.02,900.08,2025-10-12,completed
2980,311,34,3,68.5,205.5,2025-10-09,returned
2981,353,33,2,274.45,548.9,2025-12-22,completed
2982,122,43,1,181.33,181.33,2025-06-27,completed
2983,154,13,2,36.04,72.08,2026-04-20,completed
2984,283,9,5,87.78,438.9,2025-08-11,completed
2985,143,38,3,225.61,676.83,2025-08-11,completed
2986,217,47,5,266.12,1330.6,2026-04-17,completed
2987,134,36,3,47.99,143.97,2026-01-31,pending
2988,205,42,2,53.02,106.04,2025-11-27,pending
2989,347,6,3,182.98,548.94,2025-07-05,pending
2990,275,45,2,79.91,159.82,2026-06-15,completed
2991,325,5,3,33.54,100.62,2026-05-30,completed
2992,289,46,3,205.99,617.97,2025-10-13,returned
2993,215,39,2,123.41,246.82,2026-05-28,completed
2994,195,21,4,295.65,1182.6,2025-10-05,completed
2995,40,39,2,123.41,246.82,2025-09-08,completed
2996,57,8,5,129.33,646.65,2025-08-27,returned
2997,169,27,1,163.03,163.03,2026-05-01,completed
2998,399,24,3,53.81,161.43,2026-03-31,completed
2999,141,10,2,229.08,458.16,2025-12-23,completed
3000,497,7,4,216.5,866.0,2025-06-17,completed
3001,401,25,1,203.02,203.02,2025-08-03,completed
3002,373,12,5,69.29,346.45,2026-01-15,completed
3003,49,38,4,225.61,902.44,2025-10-30,returned
3004,444,23,5,139.29,696.45,2025-07-13,completed
3005,312,36,3,47.99,143.97,2026-05-21,completed
3006,163,4,2,179.59,359.18,2025-07-04,pending
3007,413,12,3,69.29,207.87,2025-11-26,returned
3008,452,36,5,47.99,239.95,2025-12-20,pending
3009,66,31,5,73.33,366.65,2026-01-25,completed
3010,366,1,5,13.34,66.7,2025-10-15,completed
3011,74,43,2,181.33,362.66,2026-01-22,pending
3012,28,37,3,225.02,675.06,2025-12-09,completed
3013,348,46,2,205.99,411.98,2026-06-01,returned
3014,94,27,4,163.03,652.12,2025-10-26,pending
3015,258,23,4,139.29,557.16,2026-04-16,completed
3016,267,18,4,187.83,751.32,2025-11-10,completed
3017,486,20,1,19.46,19.46,2025-12-18,completed
3018,433,27,3,163.03,489.09,2026-05-07,completed
3019,40,41,1,259.15,259.15,2026-03-23,completed
3020,295,6,2,182.98,365.96,2026-05-06,completed
3021,284,6,3,182.98,548.94,2026-02-07,pending
3022,347,1,4,13.34,53.36,2025-08-07,returned
3023,246,47,2,266.12,532.24,2026-04-08,pending
3024,358,33,5,274.45,1372.25,2025-08-09,completed
3025,316,26,1,196.51,196.51,2025-12-30,completed
3026,366,48,1,231.96,231.96,2026-02-19,pending
3027,384,45,5,79.91,399.55,2025-12-13,completed
3028,351,16,5,141.06,705.3,2026-04-08,returned
3029,230,3,5,204.94,1024.7,2025-12-08,completed
3030,463,44,5,181.18,905.9,2026-03-03,completed
3031,188,12,1,69.29,69.29,2025-12-08,completed
3032,488,33,3,274.45,823.35,2025-08-13,completed
3033,195,28,4,141.89,567.56,2026-05-19,completed
3034,174,24,1,53.81,53.81,2026-03-26,completed
3035,149,35,1,266.09,266.09,2025-10-21,completed
3036,136,31,3,73.33,219.99,2025-07-21,completed
3037,202,1,5,13.34,66.7,2026-04-23,completed
3038,423,20,5,19.46,97.3,2026-02-14,completed
3039,435,30,5,101.33,506.65,2026-03-02,pending
3040,4,4,3,179.59,538.77,2026-02-14,returned
3041,153,30,3,101.33,303.99,2025-11-23,completed
3042,180,7,1,216.5,216.5,2025-11-14,completed
3043,5,26,3,196.51,589.53,2025-09-15,completed
3044,102,28,4,141.89,567.56,2026-06-01,completed
3045,461,34,5,68.5,342.5,2025-11-17,completed
3046,468,27,1,163.03,163.03,2025-10-26,pending
3047,394,1,2,13.34,26.68,2026-01-13,completed
3048,203,15,4,83.76,335.04,2025-07-04,completed
3049,220,20,3,19.46,58.38,2026-03-04,completed
3050,56,35,3,266.09,798.27,2026-05-28,pending
3051,83,43,4,181.33,725.32,2025-12-06,completed
3052,3,23,4,139.29,557.16,2026-03-29,completed
3053,57,46,2,205.99,411.98,2025-10-02,completed
3054,69,19,1,175.73,175.73,2026-02-22,pending
3055,462,27,3,163.03,489.09,2025-07-21,completed
3056,486,11,2,130.24,260.48,2026-05-19,pending
3057,61,43,3,181.33,543.99,2025-08-20,pending
3058,254,32,5,123.93,619.65,2026-03-18,completed
3059,257,21,4,295.65,1182.6,2025-06-26,pending
3060,491,9,1,87.78,87.78,2026-01-25,completed
3061,80,2,2,71.61,143.22,2026-02-16,completed
3062,393,33,1,274.45,274.45,2026-04-22,completed
3063,220,4,3,179.59,538.77,2026-04-12,returned
3064,223,48,1,231.96,231.96,2026-03-18,pending
3065,249,19,3,175.73,527.19,2025-10-14,completed
3066,127,49,4,92.28,369.12,2026-01-20,returned
3067,96,10,5,229.08,1145.4,2026-02-22,completed
3068,443,18,1,187.83,187.83,2025-08-04,completed
3069,342,45,2,79.91,159.82,2026-02-22,pending
3070,362,13,4,36.04,144.16,2026-01-20,completed
3071,313,45,5,79.91,399.55,2025-07-20,completed
3072,323,13,5,36.04,180.2,2025-08-30,completed
3073,68,15,1,83.76,83.76,2026-02-12,pending
3074,99,3,3,204.94,614.82,2026-01-13,completed
3075,316,28,1,141.89,141.89,2026-01-27,completed
3076,195,6,1,182.98,182.98,2026-04-07,pending
3077,359,34,3,68.5,205.5,2025-07-07,completed
3078,219,15,3,83.76,251.28,2026-01-24,pending
3079,219,4,5,179.59,897.95,2026-01-05,completed
3080,138,20,1,19.46,19.46,2025-08-29,completed
3081,365,18,3,187.83,563.49,2026-04-04,pending
3082,459,16,3,141.06,423.18,2025-12-18,completed
3083,1,12,1,69.29,69.29,2025-12-29,completed
3084,109,43,3,181.33,543.99,2026-05-31,completed
3085,466,31,3,73.33,219.99,2025-06-24,returned
3086,95,7,4,216.5,866.0,2025-08-02,completed
3087,172,32,3,123.93,371.79,2026-02-27,completed
3088,343,8,1,129.33,129.33,2026-06-15,completed
3089,395,44,5,181.18,905.9,2026-01-09,completed
3090,380,22,3,260.74,782.22,2025-08-25,completed
3091,271,48,5,231.96,1159.8,2025-06-24,returned
3092,333,24,2,53.81,107.62,2025-10-01,completed
3093,197,14,5,111.53,557.65,2026-04-18,completed
3094,323,7,2,216.5,433.0,2025-09-04,returned
3095,301,8,1,129.33,129.33,2025-09-20,completed
3096,474,13,4,36.04,144.16,2026-05-05,completed
3097,317,5,5,33.54,167.7,2026-03-18,completed
3098,390,20,4,19.46,77.84,2026-05-08,completed
3099,23,35,2,266.09,532.18,2026-05-27,completed
3100,282,13,4,36.04,144.16,2026-01-28,completed
3101,500,49,5,92.28,461.4,2025-12-06,completed
3102,323,24,4,53.81,215.24,2025-07-19,completed
3103,248,28,1,141.89,141.89,2026-04-26,pending
3104,405,34,5,68.5,342.5,2026-01-10,completed
3105,141,11,5,130.24,651.2,2026-02-07,completed
3106,490,19,1,175.73,175.73,2025-10-19,returned
3107,380,4,2,179.59,359.18,2025-11-20,pending
3108,446,32,5,123.93,619.65,2026-01-31,returned
3109,225,5,2,33.54,67.08,2025-07-04,returned
3110,400,25,5,203.02,1015.1,2025-12-24,pending
3111,140,26,5,196.51,982.55,2026-05-17,completed
3112,82,12,1,69.29,69.29,2026-06-14,returned
3113,357,14,5,111.53,557.65,2025-06-26,completed
3114,258,33,4,274.45,1097.8,2025-10-27,returned
3115,437,17,3,29.16,87.48,2025-12-03,completed
3116,283,19,3,175.73,527.19,2025-08-26,completed
3117,24,11,2,130.24,260.48,2025-11-25,returned
3118,21,16,3,141.06,423.18,2025-06-26,completed
3119,139,18,2,187.83,375.66,2026-05-16,completed
3120,422,42,2,53.02,106.04,2026-01-08,completed
3121,1,35,1,266.09,266.09,2025-10-18,completed
3122,498,41,5,259.15,1295.75,2025-11-12,completed
3123,485,21,1,295.65,295.65,2025-09-24,returned
3124,210,17,2,29.16,58.32,2025-07-22,returned
3125,30,19,3,175.73,527.19,2025-07-31,completed
3126,375,23,2,139.29,278.58,2025-07-25,completed
3127,498,12,3,69.29,207.87,2026-01-13,completed
3128,55,35,5,266.09,1330.45,2025-08-21,pending
3129,446,42,3,53.02,159.06,2025-10-05,returned
3130,419,36,2,47.99,95.98,2025-08-11,pending
3131,138,15,3,83.76,251.28,2025-08-26,completed
3132,80,38,4,225.61,902.44,2025-09-24,pending
3133,189,15,4,83.76,335.04,2026-04-11,completed
3134,254,31,1,73.33,73.33,2025-07-21,completed
3135,418,30,2,101.33,202.66,2025-08-15,completed
3136,252,13,5,36.04,180.2,2025-10-14,completed
3137,11,42,3,53.02,159.06,2025-11-22,completed
3138,419,11,2,130.24,260.48,2026-03-07,pending
3139,97,44,5,181.18,905.9,2025-08-21,completed
3140,219,10,1,229.08,229.08,2025-07-09,completed
3141,52,30,4,101.33,405.32,2026-02-10,returned
3142,309,9,1,87.78,87.78,2025-10-21,completed
3143,11,25,4,203.02,812.08,2025-08-26,completed
3144,68,1,1,13.34,13.34,2025-06-27,completed
3145,138,50,1,6.94,6.94,2026-03-21,completed
3146,7,41,5,259.15,1295.75,2025-07-09,completed
3147,377,7,5,216.5,1082.5,2025-10-10,completed
3148,104,46,1,205.99,205.99,2025-11-15,completed
3149,457,31,5,73.33,366.65,2025-07-25,pending
3150,170,11,3,130.24,390.72,2025-10-19,pending
3151,29,10,2,229.08,458.16,2025-08-11,returned
3152,322,45,3,79.91,239.73,2025-11-24,returned
3153,423,8,1,129.33,129.33,2026-05-29,completed
3154,152,7,5,216.5,1082.5,2025-10-20,completed
3155,73,33,4,274.45,1097.8,2025-09-25,completed
3156,117,15,1,83.76,83.76,2025-11-09,pending
3157,181,25,2,203.02,406.04,2026-06-17,completed
3158,352,15,4,83.76,335.04,2026-05-04,completed
3159,57,32,2,123.93,247.86,2026-06-01,completed
3160,183,7,3,216.5,649.5,2025-08-02,completed
3161,61,40,3,155.79,467.37,2025-07-07,completed
3162,310,6,1,182.98,182.98,2025-09-03,completed
3163,272,12,4,69.29,277.16,2025-09-18,completed
3164,348,39,2,123.41,246.82,2026-04-05,pending
3165,320,10,3,229.08,687.24,2026-02-03,completed
3166,139,23,1,139.29,139.29,2026-01-30,pending
3167,478,43,3,181.33,543.99,2025-09-16,completed
3168,404,46,1,205.99,205.99,2025-12-25,completed
3169,164,10,2,229.08,458.16,2025-12-31,completed
3170,370,25,4,203.02,812.08,2026-04-05,pending
3171,296,5,1,33.54,33.54,2025-12-29,pending
3172,75,47,3,266.12,798.36,2025-11-13,completed
3173,94,21,2,295.65,591.3,2025-07-31,pending
3174,254,23,3,139.29,417.87,2025-09-29,pending
3175,309,31,4,73.33,293.32,2025-07-10,completed
3176,197,9,2,87.78,175.56,2025-10-18,pending
3177,276,36,4,47.99,191.96,2025-12-14,returned
3178,275,32,5,123.93,619.65,2026-01-17,completed
3179,298,25,1,203.02,203.02,2025-11-22,pending
3180,398,34,5,68.5,342.5,2025-07-12,completed
3181,121,45,1,79.91,79.91,2025-12-22,completed
